Name,ID,Title,ShortText,Version,ServiceCode,ServiceUrl,Deprecated,hasManagedContent,CreatedAt,CreatedBy,ModifiedAt,ModifiedBy,ParentTechnicalName,State,ChangeLog,ExternalDocs,ReleaseInfo,MultiVersion,numberOfAPIs
BusinessConfiguration_APIs,BusinessConfiguration_APIs,Business Configuration,Manage configuration data for SAP Subscription Billing.,1,REST,https://sandbox.api.sap.com/subscriptionbilling/api/business-config/v1,,0,,XXX,,XXX,SAPHybrisRevenueCloud,ACTIVE,"[{""date"":""18 May 2022"",""notes"":""The Billing Settings endpoint is deprecated and will be decommissioned in June 2023. It is replaced by the Billing Profile endpoint."",""state"":""Active"",""version"":1},{""date"":""06 Apr 2022"",""notes"":""The endpoints and data of configuration objects related to Quote are removed."",""state"":""Active"",""version"":1},{""date"":"" 25 Apr 2019"",""notes"":""The endpoints and data of configuration objects related to Quote are deprecated and no longer available."",""state"":""Active"",""version"":""1""},{""date"":""12 Jul 2018"",""notes"":""API documentation is now published."",""state"":""Active"",""version"":""1""}]",,,0,1
DELIVERYREQUEST_IN,DELIVERYREQUEST_IN,Inbound Delivery - Create (B2B),Create an inbound delivery based on incoming notification announcing the arrival of ordered material with this asynchronous inbound service,1,SOAP,,,0,,XXX,,XXX,SAPS4HANACloud,ACTIVE,,,,0,1
II_APFO_MATERIAL_REPL_IN,II_APFO_MATERIAL_REPL_IN,Material Replication In,Replicates material to SAP Cloud for Customer.,1.0.0,SOAP,,,0,,XXX,,XXX,C4C,ACTIVE,,,,0,1
API_GRANTCORE,API_GRANTCORE_0001,Grant - Read (A2X),Read grant master data synchronously using this inbound service,1,ODATA,https://sandbox.api.sap.com/s4hanacloud/sap/opu/odata/sap/API_GRANTCORE,,0,,XXX,,XXX,SAPS4HANACloud,ACTIVE,,,,0,1
OP_API_CUSTOMERGROUP_SRV_0001,API_CUSTOMERGROUP_SRV_0001,Customer Group - Read,Read customer group master data using this synchronous inbound service,1.0.0,ODATA,,,0,,XXX,,XXX,S4HANAOPAPI,ACTIVE,null,"{""2021 FPS00"":{""url"":""https://help.sap.com/http.svc/ahp2/SAP_S4HANA_ON-PREMISE/2021.000/EN/6c/2f52ce937d4c9294d8781b240b868d/frameset.htm"",""description"":""Business Documentation""},""2020 FPS02"":{""description"":""Business Documentation"",""url"":""https://help.sap.com/http.svc/ahp2/SAP_S4HANA_ON-PREMISE/2020.002/EN/6c/2f52ce937d4c9294d8781b240b868d/frameset.htm""},""2021 FPS01"":{""url"":""https://help.sap.com/http.svc/ahp2/SAP_S4HANA_ON-PREMISE/2021.001/EN/6c/2f52ce937d4c9294d8781b240b868d/frameset.htm"",""description"":""Business Documentation""},""2021 FPS02"":{""url"":""https://help.sap.com/http.svc/ahp2/SAP_S4HANA_ON-PREMISE/2021.002/EN/6c/2f52ce937d4c9294d8781b240b868d/frameset.htm"",""description"":""Business Documentation""}}","2020 FPS02,2021 FPS00,2021 FPS01,2021 FPS02",1,1
MarketRates,MarketRates,Market Rates API,Download market rates from Refinitiv.,1.0.0,REST,https://sandbox.api.sap.com/marketratesmanagement/download,,0,,XXX,,XXX,MarketRatesManagementAPI,ACTIVE,,,,0,1
PlantSyncAPI,PlantSyncAPI,Plant – Receive,Receive plant master data from the integrated system using this asynchronous inbound service.,1.0,SOAP,,,0,,XXX,,XXX,SelfBillingAPIs,ACTIVE,,,,0,1
PSD2_API_STET,PSD2_API_STET,Payment Services Directive 2 According to STET Definition,STET Version of EU Payment Services Directive 2,1.2.3,REST,https://sandbox.api.sap.com/psd2api/v1/api/stet,,0,,XXX,,XXX,PSD2API,,,,,0,1
OP_API_OVWDAMAGE,OvwDamage                           0001,Catalog Type Overview of Damage - Read,Read catalog type Overview of Damage using this synchronous inbound service,1.0.0,ODATAV4,,,0,,XXX,,XXX,S4HANAOPAPI,ACTIVE,null,"{""2021 FPS01"":{""url"":""https://help.sap.com/http.svc/ahp2/SAP_S4HANA_ON-PREMISE/2021.001/EN/7c/4881781dd143148a42035325e5172c/frameset.htm"",""description"":""Business Documentation""},""2021 FPS02"":{""url"":""https://help.sap.com/http.svc/ahp2/SAP_S4HANA_ON-PREMISE/2021.002/EN/7c/4881781dd143148a42035325e5172c/frameset.htm"",""description"":""Business Documentation""}}","2021 FPS01,2021 FPS02",1,1
ENTPROJECTTYPE_0001,EntProjectType                      0001,Enterprise Project - Read Internal Project Type,Read the internal project type code list for enterprise projects using this synchronous inbound service,1,ODATAV4,https://sandbox.api.sap.com/s4hanacloud/sap/opu/odata4/sap/api_enterpriseprojecttype/srvd_a2x/sap/entprojecttype/0001,,0,,XXX,,XXX,SAPS4HANACloud,ACTIVE,,,,0,1
sapdim_customer_genealogy,sapdim_customer_genealogy,Product Genealogy,Upload manufacturing history of products to make it ready for sharing,v1,REST,https://hostname/dim/api,,0,,XXX,,XXX,SAPDMCManufacturingNetwork,DECOMMISSIONED,"[{""date"":""19 Feb 2022"",""notes"":""Sunset of the Manufacturing Networks components"",""state"":""Decommissioned"",""version"":""v1""},{""date"":""30 Aug 2019"",""notes"":""New APIs for data collection"",""state"":""Active"",""version"":""v1""},{""date"":""28 Feb 2019"",""notes"":""First version"",""state"":""Active"",""version"":""v1""}]",,,0,1
_SCMTMS_CO_CPX_TPNOR_CNC,/SCMTMS/CO_CPX_TPNOR_CNC,Freight Order – Cancel,Cancel freight orders that were subcontracted to carriers by using this asynchronous outbound service,1,SOAP,,,0,,XXX,,XXX,SAPS4HANACloud,ACTIVE,,,,0,1
PAYMENTADVICECANCELLATIONNOTIF,PAYMENTADVICECANCELLATIONNOTIF,Payment Advice – Create Cancellation,Cancel payment advices using this asynchronous inbound service,1,SOAP,,,0,,XXX,,XXX,SAPS4HANACloud,ACTIVE,,,,0,1
ConcurExpenseLocations,ConcurExpenseLocations,Locations,Retrieves location information for the company of the supplied user.,3.0,REST,https://hostname/concur/api/v3.0,,0,,XXX,,XXX,ConcurShared,ACTIVE,,,,0,1
OP_API_FUNCNLLOCSTRUCLIST,FuncnlLocStrucList                  0001,Functional Location Hierarchy – Read,Read hierarchy of a functional location using this synchronous inbound service,1.0.0,ODATAV4,,,0,,XXX,,XXX,S4HANAOPAPI,ACTIVE,null,"{""2021 FPS00"":{""url"":""https://help.sap.com/http.svc/ahp2/SAP_S4HANA_ON-PREMISE/2021.000/EN/bf/a6e74bc346463b805eae48d39bb613/frameset.htm"",""description"":""Business Documentation""},""2021 FPS01"":{""url"":""https://help.sap.com/http.svc/ahp2/SAP_S4HANA_ON-PREMISE/2021.001/EN/bf/a6e74bc346463b805eae48d39bb613/frameset.htm"",""description"":""Business Documentation""},""2021 FPS02"":{""url"":""https://help.sap.com/http.svc/ahp2/SAP_S4HANA_ON-PREMISE/2021.002/EN/bf/a6e74bc346463b805eae48d39bb613/frameset.htm"",""description"":""Business Documentation""}}","2021 FPS00,2021 FPS01,2021 FPS02",1,1
smartrecruiters,smartrecruiters,SmartRecruiters,Recruitment software and applicant tracking system,api-v2,REST,,,,,XXX,,XXX,humancapital,,,,,0,1
standardMiscInvoiceSupplierDownload,standardMiscInvoiceSupplierDownload,Misc Invoice Supplier Download,Download Miscellaneous Invoice Data From SAP Fieldglass,1.0,REST,https://sandbox.api.sap.com/fieldglass/api/vc/connector,,0,,XXX,,XXX,FieldglassAPI,ACTIVE,,,,0,1
OP_API_CONDITION_CONTRACT_TYPE_0001,API_CONDITION_CONTRACT_TYPE_0001,Condition Contract Type - Read,Read Condition Contract Type using this synchronous inbound service,1.0.0,ODATA,,,0,,XXX,,XXX,S4HANAOPAPI,ACTIVE,null,"{""2021 FPS00"":{""url"":""https://help.sap.com/http.svc/ahp2/SAP_S4HANA_ON-PREMISE/2021.000/EN/9f/a139d692dd43e7af01343a1e5ff9ec/frameset.htm"",""description"":""Business Documentation""},""2020 FPS02"":{""description"":""Business Documentation"",""url"":""https://help.sap.com/http.svc/ahp2/SAP_S4HANA_ON-PREMISE/2020.002/EN/9f/a139d692dd43e7af01343a1e5ff9ec/frameset.htm""},""2021 FPS01"":{""url"":""https://help.sap.com/http.svc/ahp2/SAP_S4HANA_ON-PREMISE/2021.001/EN/9f/a139d692dd43e7af01343a1e5ff9ec/frameset.htm"",""description"":""Business Documentation""},""2021 FPS02"":{""url"":""https://help.sap.com/http.svc/ahp2/SAP_S4HANA_ON-PREMISE/2021.002/EN/9f/a139d692dd43e7af01343a1e5ff9ec/frameset.htm"",""description"":""Business Documentation""}}","2020 FPS02,2021 FPS00,2021 FPS01,2021 FPS02",1,1
KnowledgeBase,KnowledgeBase,Knowledge Base,Enables you to work with Articles and ArticleMirrorLinks.,1708,ODATA,https://hostname/jam,,0,,XXX,,XXX,SAPJam,ACTIVE,,,,0,1
sfdcdocuments,sfdcdocuments,Salesforce Files,"Manage, share, store, and collaborate on files,connect to external file systems",api-v2,REST,,,,,XXX,,XXX,documents,,,,,0,1
MapTile_Aerial,MapTile_Aerial,HERE Map Tile API - Aerial,"Show fresh day-time map tiles in the satellite, terrain and hybrid tile styles.",2.1,REST,https://hostname/maptile/2.1,,0,,XXX,,XXX,HERELocationSuite,ACTIVE,,,,0,1
sapdme_setpoint,sapdme_setpoint,Setpoint Activities,Perform production Setpoint related activities.,v1,REST,https://hostname/,,0,,XXX,,XXX,SAPDigitalManufacturingCloud,ACTIVE,"[{""date"":""22 May 2021"",""notes"":""First version"",""state"":""Active"",""version"":""v1""}]",,,0,1
CO_FNDEI_UNITOFMEASUREMENT_RL,CO_FNDEI_UNITOFMEASUREMENT_RL,Unit of Measurement - Replicate (A2X),Replicate units of measurement using this asynchronous outbound service,1,SOAP,,,0,,XXX,,XXX,SAPS4HANACloud,ACTIVE,,,,0,1
Address_Delete,Address_Delete,Address - Deletion,Enables you to delete address data,2102,REST,https://sandbox.api.sap.com/sapreturnablepackagemanagement/api/MasterDataService,,0,,XXX,,XXX,SAPReturnablePackagingManagement,ACTIVE,,,,0,1
API_EBRR_MANUAL_ACCRUALS_SRV,API_EBRR_MANUAL_ACCRUALS_SRV_0001,Manual Contract Accruals – Post (Synchronous),Post manual contract accruals using this synchronous inbound service,1,ODATA,https://sandbox.api.sap.com/s4hanacloud/sap/opu/odata/sap/API_EBRR_MANUAL_ACCRUALS_SRV,,0,,XXX,,XXX,SAPS4HANACloud,ACTIVE,,,,0,1
PSM_ISI_R_II_QUERY_BANK_STATEMENT_IN,PSM_ISI_R_II_QUERY_BANK_STATEMENT_IN,Query Bank Statement,An Interface to query Bank Statements,2205.1.0,SOAP,,,0,,XXX,,XXX,BYD,ACTIVE,,,,0,1
uploadUserBus,uploadUserBus,User Business Unit Association Upload,Upload to pass the pertinent data for user/business unit associations into SAP Fieldglass.,1.0.0,REST,https://sandbox.api.sap.com/fieldglass/api/vc/connector,,0,,XXX,,XXX,FieldglassAPI,ACTIVE,,,,0,1
PSM_ISI_R_II_MANAGE_CUSTOMER_IN,PSM_ISI_R_II_MANAGE_CUSTOMER_IN,Manage Accounts,An interface to migrate customer master data from a source system or file.,2205.1.0,SOAP,,,0,,XXX,,XXX,BYD,ACTIVE,,,,0,1
microsoftgraph,microsoftgraph,Microsoft Graph,Developer platform to connects Microsoft services and devices,api-v2,REST,,,,,XXX,,XXX,general,,,,,0,1
userSiteAssociationDownload,userSiteAssociationDownload,User Site Association Download,Download sites from active users from SAP Fieldglass.,1.0.0,REST,https://sandbox.api.sap.com/fieldglass/api/vc/connector,,0,,XXX,,XXX,FieldglassAPI,ACTIVE,,,,0,1
PurchaseOrderERPHeaderStatusAsyncImport,PurchaseOrderERPHeaderStatusAsyncImport,Import Purchase Order ERP Header Status Asynchronously,Get the status of the header in purchase orders from the external systems asynchronously.,1,SOAP,,,0,,XXX,,XXX,SAPAribaWebServices,ACTIVE,,,,0,1
approval,approval,Document Approval API,"Get requisitions, invoices, change approval status, get attachments, approvers.",1.0.0,REST,https://sandbox.api.sap.com/ariba/api/approval/v1/sandbox,,0,,XXX,,XXX,SAPAribaOpenAPIs,DEPRECATED,"[{""date"":""19 Aug 2021"",""notes"":""Version 1.0.0 of Document Approval API is deprecated and can be decommissioned on or after 19 Aug 2022"",""state"":""Deprecated"",""version"":""1.0.0""},{""date"":""12 Nov 2019"",""notes"":""Version 1.0.0 of Document Approval API is now published"",""state"":""Active"",""version"":""1.0.0""}]",,,0,1
MigrationAPI,MigrationAPI,Migration Operations,"Enables you to migrate your CMIS compliant repositories to the SAP Document Management Service, as well as between data centres and external systems.",1.0.0,REST,,,0,,XXX,,XXX,SAPDocumentManagementServiceIntegrationOption,ACTIVE,,,,0,1
proofOfHistory,proofOfHistory,Proof of History,Persist delta updates to an object state on the blockchain,1.0,REST,https://hostname/blockchain/proofOfHistory/api/v1,,0,,XXX,,XXX,SCPBlockchainServices,ACTIVE,,,,0,1
RM_AccountVisit,RM_AccountVisit,Account Visit,Processes account visit information.,1.0.0,REST,,,0,,XXX,,XXX,SAPIntelligentReturnsManagement,ACTIVE,,,,0,1
OP_API_BUS_SOLUTION_QUOTATION_SRV_0001,API_BUS_SOLUTION_QUOTATION_SRV_0001,Solution Quotation (A2X),Integrate external applications with solution quotation processing using this synchronous inbound service,1.2.0,ODATA,,,0,,XXX,,XXX,S4HANAOPAPI,ACTIVE,null,"{""2021 FPS01"":{""url"":""https://help.sap.com/http.svc/ahp2/SAP_S4HANA_ON-PREMISE/2021.001/EN/62/87d8c86e8841a48071c5ee8a9268cc/frameset.htm"",""description"":""Business Documentation""},""2021 FPS02"":{""url"":""https://help.sap.com/http.svc/ahp2/SAP_S4HANA_ON-PREMISE/2021.002/EN/62/87d8c86e8841a48071c5ee8a9268cc/frameset.htm"",""description"":""Business Documentation""}}","2021 FPS01,2021 FPS02",1,1
API_PURCHASEREQ_PROCESS_SRV,API_PURCHASEREQ_PROCESS_SRV_0001,Purchase Requisition,"Create, read, update and delete purchase requisitions through an API call from a source system outside SAP S/4HANA Cloud",1,ODATA,https://sandbox.api.sap.com/s4hanacloud/sap/opu/odata/sap/API_PURCHASEREQ_PROCESS_SRV,,0,,XXX,,XXX,SAPS4HANACloud,ACTIVE,,,,0,1
rateCodeForUpload,rateCodeForUpload,Rate Code Upload,Upload multiple sets of rate codes into SAP Fieldglass.,1.0.0,REST,https://sandbox.api.sap.com/fieldglass/api/vc/connector,,0,,XXX,,XXX,FieldglassAPI,ACTIVE,,,,0,1
RECONTRACTTYPE_0001,REContractType                      0001,Real Estate Contract Type,Read Real Estate Contract Types using this inbound service,1,ODATAV4,https://sandbox.api.sap.com/s4hanacloud/sap/opu/odata4/sap/api_re_contracttype/srvd_a2x/sap/recontracttype/0001,,0,,XXX,,XXX,SAPS4HANACloud,ACTIVE,,,,0,1
twiliov2,twiliov2,Twilio,"Communication APIs for SMS, Voice, Video and Authentication",api-v2,REST,,,,,XXX,,XXX,messaging,,,,,0,1
OP_CO_PPINT_WRK_CTR_INFO_OUT_V2,CO_PPINT_WRK_CTR_INFO_OUT_V2,Work Center - Replicate,Replicate work centers using this asynchronous outbound service,1.0.0,SOAP,,,0,,XXX,,XXX,S4HANAOPAPI,ACTIVE,null,"{""2021 FPS00"":{""url"":""https://help.sap.com/http.svc/ahp2/SAP_S4HANA_ON-PREMISE/2021.000/EN/3a/d94030f1264199a2f8fcf69eab5e18/frameset.htm"",""description"":""Business Documentation""},""2021 FPS01"":{""url"":""https://help.sap.com/http.svc/ahp2/SAP_S4HANA_ON-PREMISE/2021.001/EN/3a/d94030f1264199a2f8fcf69eab5e18/frameset.htm"",""description"":""Business Documentation""},""2021 FPS02"":{""url"":""https://help.sap.com/http.svc/ahp2/SAP_S4HANA_ON-PREMISE/2021.002/EN/3a/d94030f1264199a2f8fcf69eab5e18/frameset.htm"",""description"":""Business Documentation""}}","2021 FPS00,2021 FPS01,2021 FPS02",1,1
OP_CO_NGC_SOAP_CHARCBULKREPREQOUT,CO_NGC_SOAP_CHARCBULKREPREQOUT,"Characteristic Data for Classification ‒ Replicate (Asynchronous, Outbound)",Replicate classification characteristics from SAP S/4HANA to client,1.0.0,SOAP,,,0,,XXX,,XXX,S4HANAOPAPI,ACTIVE,null,"{""2021 FPS00"":{""url"":""https://help.sap.com/http.svc/ahp2/SAP_S4HANA_ON-PREMISE/2021.000/EN/22/a424df0298486cad1b7019130961bf/frameset.htm"",""description"":""Business Documentation""},""2021 FPS01"":{""url"":""https://help.sap.com/http.svc/ahp2/SAP_S4HANA_ON-PREMISE/2021.001/EN/22/a424df0298486cad1b7019130961bf/frameset.htm"",""description"":""Business Documentation""},""2021 FPS02"":{""url"":""https://help.sap.com/http.svc/ahp2/SAP_S4HANA_ON-PREMISE/2021.002/EN/22/a424df0298486cad1b7019130961bf/frameset.htm"",""description"":""Business Documentation""}}","2021 FPS00,2021 FPS01,2021 FPS02",1,1
OP_API_EQUIPMENTSTRUCLIST,EquipmentStrucList                  0001,Equipment Hierarchy – Read,Read hierarchy of an equipment using this synchronous inbound service,1.0.0,ODATAV4,,,0,,XXX,,XXX,S4HANAOPAPI,ACTIVE,null,"{""2021 FPS00"":{""url"":""https://help.sap.com/http.svc/ahp2/SAP_S4HANA_ON-PREMISE/2021.000/EN/b1/a1968a323c48f0ac0e6be19cb85ea2/frameset.htm"",""description"":""Business Documentation""},""2021 FPS01"":{""url"":""https://help.sap.com/http.svc/ahp2/SAP_S4HANA_ON-PREMISE/2021.001/EN/b1/a1968a323c48f0ac0e6be19cb85ea2/frameset.htm"",""description"":""Business Documentation""},""2021 FPS02"":{""url"":""https://help.sap.com/http.svc/ahp2/SAP_S4HANA_ON-PREMISE/2021.002/EN/b1/a1968a323c48f0ac0e6be19cb85ea2/frameset.htm"",""description"":""Business Documentation""}}","2021 FPS00,2021 FPS01,2021 FPS02",1,1
OP_C_BEHQUEUEDATA_CDS_0001,C_BEHQUEUEDATA_CDS_0001,Business Events Queue - Read,Read business events data using this synchronous inbound service,1.0.0,ODATA,,,0,,XXX,,XXX,S4HANAOPAPI,ACTIVE,null,"{""2020 FPS02"":{""description"":""Business Documentation"",""url"":""https://help.sap.com/http.svc/ahp2/SAP_S4HANA_ON-PREMISE/2020.002/EN/6a/c73813685a44ddaadb2fbdd86e92a5/frameset.htm""},""2021 FPS01"":{""url"":""https://help.sap.com/http.svc/ahp2/SAP_S4HANA_ON-PREMISE/2021.001/EN/6a/c73813685a44ddaadb2fbdd86e92a5/frameset.htm"",""description"":""Business Documentation""},""2021 FPS02"":{""url"":""https://help.sap.com/http.svc/ahp2/SAP_S4HANA_ON-PREMISE/2021.002/EN/6a/c73813685a44ddaadb2fbdd86e92a5/frameset.htm"",""description"":""Business Documentation""}}","2020 FPS02,2021 FPS01,2021 FPS02",1,1
CST_DistributionChain,CST_DistributionChain,Distribution Chain,Processes distribution chains information.,1.0.0,REST,,,0,,XXX,,XXX,DataIngestionforIndustryCloudSolutions,ACTIVE,,,,0,1
ENTPROJECTPROCESSINGSTATUS_0001,EntProjectProcessingStatus          0001,Enterprise Project - Read Project Processing Status,Read the processing status code list for enterprise projects using this synchronous inbound service,1,ODATAV4,https://sandbox.api.sap.com/s4hanacloud/sap/opu/odata4/sap/api_entprojprocessingstat/srvd_a2x/sap/entprojectprocessingstatus/0001,,0,,XXX,,XXX,SAPS4HANACloud,ACTIVE,,,,0,1
II_CQP_SOR_CONFIRMATION_IN,II_CQP_SOR_CONFIRMATION_IN,Sales Quote Confirmation In,Confirms sales quote follow-up document creation to SAP Cloud for Customer.,1.0.0,SOAP,,,0,,XXX,,XXX,C4C,ACTIVE,,,,0,1
RegulatoryData_CountriesService,RegulatoryData_CountriesService,Countries/Regions for Regulatory Data Check,"Create, retrieve, and change countries/regions for the regulatory data check.",1.0.0,ODATAV4,,,0,,XXX,,XXX,SAPBatchReleaseHubForLifeSciences,ACTIVE,,,,0,1
MarketUploadAPI,MarketUploadAPI,Market Rates Upload,Upload market rates to the Bring Your Own Rates data option.,1.0.0,REST,https://sandbox.api.sap.com/marketratesmanagement/upload,,0,,XXX,,XXX,MarketRatesManagementAPI,ACTIVE,,,,0,1
PlatformAPI,PlatformAPI,User Management (System for Cross-domain Identity Management (SCIM)),Enables you to manage shadow users and role collections of the XSUAA.,1.0.0,REST,https://sandbox.api.sap.com/SCPAuthtrustmgmt/platform,,0,,XXX,,XXX,authtrustmgmnt,ACTIVE,,,,0,1
product_hierarchy,product_hierarchy,Product Hierarchy Management API,Get all product questionnaires responded to by a supplier along with associated sourcing events and line items.,1.0.0,REST,https://sandbox.api.sap.com/ariba/api/product-hierarchy/v1/sandbox,,0,,XXX,,XXX,SAPAribaOpenAPIs,ACTIVE,"[{""date"":""16 May 2020"",""notes"":""Version 1.0.0 of Product Hierarchy Management API is now published"",""state"":""Active"",""version"":""1.0.0""}]",,,0,1
Plant,Plant,Plant,"Enables you to create, retrieve, and update plant data",2107,ODATAV4,https://sandbox.api.sap.com/sapreturnablepackagemanagement/odata/v4/MasterDataService,,0,,XXX,,XXX,SAPReturnablePackagingManagement,ACTIVE,"[{""date"":""22 July 2021"",""notes"":""Version 2107 of Modified API Type to ODATAV4"",""state"":""Active"",""version"":""2107""}]",,,0,1
workOrderChangeRequest,workOrderChangeRequest,Work Order Change Request Upload,Upload work order changes into SAP Fieldglass.,1.0.0,REST,https://sandbox.api.sap.com/fieldglass/api/vc/connector,,0,,XXX,,XXX,FieldglassAPI,ACTIVE,,,,0,1
